2 Estimation of DPs Some of the state-of-the-art probabilistic language models such as the bottomup models P(Rjs) proposed by CITATION and Fujio et al,,
 CITATION directly estimate DPs for a given input, whereas other models such as PCFGbased topdown generation models P(R;s) do not (CITATION; CITATION; CITATION),,
 Note that, while we restrict our discussion to analysis of Japanese sentences in this paper, what we present below should also be straightforwardly applicable to more wideranged tasks such as English dependency analysis just like the problem setting considered by CITATION,,
2 Estimation of DPs Some of the state-of-the-art probabilistic language models such as the bottomup models P(Rjs) proposed by CITATION and Fujio et al,,
 CITATION directly estimate DPs for a given input, whereas othe,,
8567 \x0f KANA CITATION: a bottom-up model based on maximum entropy estimation,,
, 1998): an extension of the bottom-up model proposed by Collins CITATION,,
 \x0f Kanayama\&apos;s parser CITATION: a bottom-up model coupled with an HPSG,,
 \x0f Shirai\&apos;s parser CITATION: a topdown model incorporating lexical collocation statistics,,
 \x0f Peach Pie Parser CITATION: a bottom-up model based on maximum entropy estimation,,
2 Estimation of DPs Some of the state-of-the-art probabilistic language models such as the bottomup models P(Rjs) proposed by CITATION and Fujio et al,,
 CITATION directly estimate DPs for a given input, whereas other models such as PCFGbased topdown generation models P(R;s) do not (CITATION; CITATION; CITATION),,
8567 \x0f KANA CITATION: a bottom-up model based on maximum entropy estimation,,
, 1998): an extension of the bottom-up model proposed by Collins CITATION,,
 \x0f Kanayama\&apos;s parser CITATION: a bottom-up model coupled with an HPSG,,
 \x0f Shirai\&apos;s parser CITATION: a topdown model incorporating lexical collocation statistics,,
, 1998), parsing (Henderson and Brill, 1999), word sense disambiguation CITATION, machine translation CITATION, and speech recognition (Fiscus, 1997),,
s just like the problem setting considered by CITATION,,
2 Estimation of DPs Some of the state-of-the-art probabilistic language models such as the bottomup models P(Rjs) proposed by CITATION and Fujio et al,,
 CITATION directly estimate DPs for a given input, whereas other models such as PCFGbased topdown generation models P(R;s) do not (CITATION; CITATION; CITATION),,
 CITATION does not accepts multiple voting,,
 CITATION) where a parser selects as its output only a part of the parse tree that are probabilistically highly reliable,,
8567 \x0f KANA CITATION: a bottom-up model based on maximum entropy estimation,,
, 1998): an extension of the bottom-up model proposed by Collins CITATION,,
 \x0f Kanayama\&apos;s parser CITATION: a bottom-up model coupled with an HPSG,,
 \x0f Shirai\&apos;s parser CITATION: a topdown model incorporating lexical collocation statistics,,
 \x0f Peach Pie Parser CITATION: a bottom-up model based on maximum entropy estimation,,
 The approximation error \x0f is given by \x0f \x14 PR0PRH PR , where PR is the probability mass of all the dependency structure candidates for s (see CITATION for the proof),,
, 1998), parsing (Henderson and Brill, 1999), word sense disambiguation CITATION, machine translation CITATION, and speech recognition (Fiscus, 1997),,
2 Estimation of DPs Some of the state-of-the-art probabilistic language models such as the bottomup models P(Rjs) proposed by CITATION and Fujio et al,,
 CITATION directly estimate DPs for a given input, whereas other models such as PCFGbased topdown generation models P(R;s) do not (CITATION; CITATION; CITATION),,
8567 \x0f KANA CITATION: a bottom-up model based on maximum entropy estimation,,
, 1998): an extension of the bottom-up model proposed by Collins CITATION,,
 \x0f Kanayama\&apos;s parser CITATION: a bottom-up model coupled with an HPSG,,
 \x0f Shirai\&apos;s parser CITATION: a topdown model incorporating lexical collocation statistics,,
 \x0f Peach Pie Parser CITATION: a bottom-up model based on maximum entropy estimation,,
, 1998): an extension of the bottom-up model proposed by Collins CITATION,,
 \x0f Kanayama\&apos;s parser CITATION: a bottom-up model coupled with an HPSG,,
 \x0f Shirai\&apos;s parser CITATION: a topdown model incorporating lexical collocation statistics,,
 \x0f Peach Pie Parser CITATION: a bottom-up model based on maximum entropy estimation,,
